year,make,fuel,type,number
2022,DOOSAN,Diesel,Heavy Goods Vehicles,
2022,E-P,Electric,Heavy Goods Vehicles,2
2022,FORD,Diesel,Heavy Goods Vehicles,
2022,FOTON,Diesel,Heavy Goods Vehicles,1
2022,FOTON,Electric,Heavy Goods Vehicles,
2022,FTBCI,Diesel,Heavy Goods Vehicles,
2022,FURD,Diesel,Heavy Goods Vehicles,
2022,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,
2022,GOLDEN DRAGON,Electric,Heavy Goods Vehicles,
2022,GOLDHOFER,Diesel,Heavy Goods Vehicles,1
2022,GROVE,Diesel,Heavy Goods Vehicles,
2022,GUANGTAI,Diesel,Heavy Goods Vehicles,
2022,HAMM,Diesel,Heavy Goods Vehicles,
2022,HC,Diesel,Heavy Goods Vehicles,3
2022,HELI,Diesel,Heavy Goods Vehicles,7
2022,HIGER,Electric,Heavy Goods Vehicles,
2022,HINO,Diesel,Heavy Goods Vehicles,552
2022,HONDA,Petrol,Heavy Goods Vehicles,
2022,HYSTER,Diesel,Heavy Goods Vehicles,5
2022,HYSTER,Electric,Heavy Goods Vehicles,1
2022,HYUNDAI,Diesel,Heavy Goods Vehicles,8
2022,ISUZU,Diesel,Heavy Goods Vehicles,496
2022,IVECO,Diesel,Heavy Goods Vehicles,21
2022,JEEP,Petrol,Heavy Goods Vehicles,
2022,KIA,Diesel,Heavy Goods Vehicles,
2022,KOMATSU,Diesel,Heavy Goods Vehicles,1
2022,LAND ROVER,Diesel-Electric,Heavy Goods Vehicles,
2022,LIEBHERR,Diesel,Heavy Goods Vehicles,
2022,LINDE,Electric,Heavy Goods Vehicles,1
2022,MADVAC,Diesel,Heavy Goods Vehicles,
2022,MAN,Diesel,Heavy Goods Vehicles,1
2022,MANITOU,Diesel,Heavy Goods Vehicles,
2022,MAXUS,Electric,Heavy Goods Vehicles,
2022,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,88
2022,MERCEDES BENZ,Electric,Heavy Goods Vehicles,
2022,MITSUBISHI,Diesel,Heavy Goods Vehicles,1159
2022,MITSUOKA,Petrol,Heavy Goods Vehicles,
2022,NICHIYU,Electric,Heavy Goods Vehicles,1
2022,NISSAN,Petrol,Heavy Goods Vehicles,
2022,OPEL,Diesel,Heavy Goods Vehicles,
2022,OPEL,Electric,Heavy Goods Vehicles,
2022,PEUGEOT,Diesel,Heavy Goods Vehicles,
2022,QINGCHA,Diesel,Heavy Goods Vehicles,1
2022,RENAULT,Electric,Heavy Goods Vehicles,
2022,SAKAI,Diesel,Heavy Goods Vehicles,10
2022,SANY,Diesel,Heavy Goods Vehicles,
2022,SC NEUSTAR,Diesel,Heavy Goods Vehicles,
2022,SCANIA,Diesel,Heavy Goods Vehicles,
2022,SINOTRUK,Diesel,Heavy Goods Vehicles,
2022,SOCMA,Diesel,Heavy Goods Vehicles,3
2022,SOKON,Electric,Heavy Goods Vehicles,
2022,SSANGYONG,Diesel,Heavy Goods Vehicles,
2022,STILL,Electric,Heavy Goods Vehicles,4
2022,SUZUKI,Petrol,Heavy Goods Vehicles,
2022,T.C.M.,Diesel,Heavy Goods Vehicles,3
2022,T.C.M.,Electric,Heavy Goods Vehicles,1
2022,TERBERG,Diesel,Heavy Goods Vehicles,
2022,TOYOTA,Petrol,Heavy Goods Vehicles,
2022,TOYOTA,Diesel,Heavy Goods Vehicles,1935
2022,TOYOTA,Electric,Heavy Goods Vehicles,362
2022,UD TRUCKS,Diesel,Heavy Goods Vehicles,
2022,UNICARRIERS,Diesel,Heavy Goods Vehicles,2
2022,VOGELE,Diesel,Heavy Goods Vehicles,
2022,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,
2022,VOLVO,Diesel,Heavy Goods Vehicles,6
2022,WIRTGEN,Diesel,Heavy Goods Vehicles,3
2022,XCMG,Diesel,Heavy Goods Vehicles,
2022,YALE,Diesel,Heavy Goods Vehicles,2
2022,YANMAR,Diesel,Heavy Goods Vehicles,1
2022,YUTONG,Diesel,Heavy Goods Vehicles,
2022,YUTONG,Electric,Heavy Goods Vehicles,
2022,ZHONG TONG,Diesel,Heavy Goods Vehicles,
2022,ZHONG TONG,Electric,Heavy Goods Vehicles,
2022,ZOOMLION,Diesel,Heavy Goods Vehicles,
2022,ACHLEITNER,Diesel,Very Heavy Goods Vehicles,
2022,ALEXANDER DENNIS,Diesel,Very Heavy Goods Vehicles,
2022,BEIBEN,Diesel,Very Heavy Goods Vehicles,3
2022,BOBCAT,Diesel,Very Heavy Goods Vehicles,
2022,BOMAG,Diesel,Very Heavy Goods Vehicles,
2022,BYD,Electric,Very Heavy Goods Vehicles,22
2022,CAMC,Diesel,Very Heavy Goods Vehicles,39
2022,CASE IH,Diesel,Very Heavy Goods Vehicles,
2022,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,20
2022,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,1
2022,CITROEN,Diesel,Very Heavy Goods Vehicles,
2022,CITROEN,Electric,Very Heavy Goods Vehicles,
2022,CLARK,Diesel,Very Heavy Goods Vehicles,
2022,D.A.F.,Diesel,Very Heavy Goods Vehicles,6
2022,DEMAG,Diesel,Very Heavy Goods Vehicles,3
2022,DFSK,Electric,Very Heavy Goods Vehicles,
2022,DOOSAN,Diesel,Very Heavy Goods Vehicles,1
2022,E-P,Electric,Very Heavy Goods Vehicles,
2022,FORD,Diesel,Very Heavy Goods Vehicles,
2022,FOTON,Diesel,Very Heavy Goods Vehicles,
2022,FOTON,Electric,Very Heavy Goods Vehicles,
2022,FTBCI,Diesel,Very Heavy Goods Vehicles,
2022,FURD,Diesel,Very Heavy Goods Vehicles,
2022,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,
2022,GOLDEN DRAGON,Electric,Very Heavy Goods Vehicles,
2022,GOLDHOFER,Diesel,Very Heavy Goods Vehicles,
2022,GROVE,Diesel,Very Heavy Goods Vehicles,3
2022,GUANGTAI,Diesel,Very Heavy Goods Vehicles,3
2022,HAMM,Diesel,Very Heavy Goods Vehicles,
2022,HC,Diesel,Very Heavy Goods Vehicles,1
2022,HELI,Diesel,Very Heavy Goods Vehicles,5
2022,HIGER,Electric,Very Heavy Goods Vehicles,
2022,HINO,Diesel,Very Heavy Goods Vehicles,222
2022,HONDA,Petrol,Very Heavy Goods Vehicles,
2022,HYSTER,Diesel,Very Heavy Goods Vehicles,
2022,HYSTER,Electric,Very Heavy Goods Vehicles,
2022,HYUNDAI,Diesel,Very Heavy Goods Vehicles,2
2022,ISUZU,Diesel,Very Heavy Goods Vehicles,177
2022,IVECO,Diesel,Very Heavy Goods Vehicles,6
2022,JEEP,Petrol,Very Heavy Goods Vehicles,
2022,KIA,Diesel,Very Heavy Goods Vehicles,
2022,KOMATSU,Diesel,Very Heavy Goods Vehicles,
2022,LAND ROVER,Diesel-Electric,Very Heavy Goods Vehicles,
2022,LIEBHERR,Diesel,Very Heavy Goods Vehicles,2
2022,LINDE,Electric,Very Heavy Goods Vehicles,
2022,MADVAC,Diesel,Very Heavy Goods Vehicles,
2022,MAN,Diesel,Very Heavy Goods Vehicles,16
2022,MANITOU,Diesel,Very Heavy Goods Vehicles,1
2022,MAXUS,Electric,Very Heavy Goods Vehicles,
2022,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,95
2022,MERCEDES BENZ,Electric,Very Heavy Goods Vehicles,
2022,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,138
2022,MITSUOKA,Petrol,Very Heavy Goods Vehicles,
2022,NICHIYU,Electric,Very Heavy Goods Vehicles,
2022,NISSAN,Petrol,Very Heavy Goods Vehicles,
2022,OPEL,Diesel,Very Heavy Goods Vehicles,
2022,OPEL,Electric,Very Heavy Goods Vehicles,
2022,PEUGEOT,Diesel,Very Heavy Goods Vehicles,
2022,QINGCHA,Diesel,Very Heavy Goods Vehicles,
2022,RENAULT,Electric,Very Heavy Goods Vehicles,
2022,SAKAI,Diesel,Very Heavy Goods Vehicles,
2022,SANY,Diesel,Very Heavy Goods Vehicles,4
2022,SC NEUSTAR,Diesel,Very Heavy Goods Vehicles,
2022,SCANIA,Diesel,Very Heavy Goods Vehicles,106
2022,SINOTRUK,Diesel,Very Heavy Goods Vehicles,15
2022,SOCMA,Diesel,Very Heavy Goods Vehicles,1
2022,SOKON,Electric,Very Heavy Goods Vehicles,
2022,SSANGYONG,Diesel,Very Heavy Goods Vehicles,
2022,STILL,Electric,Very Heavy Goods Vehicles,
2022,SUZUKI,Petrol,Very Heavy Goods Vehicles,
2022,T.C.M.,Diesel,Very Heavy Goods Vehicles,6
2022,T.C.M.,Electric,Very Heavy Goods Vehicles,
2022,TERBERG,Diesel,Very Heavy Goods Vehicles,6
2022,TOYOTA,Petrol,Very Heavy Goods Vehicles,
2022,TOYOTA,Diesel,Very Heavy Goods Vehicles,7
2022,TOYOTA,Electric,Very Heavy Goods Vehicles,
2022,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,60
2022,UNICARRIERS,Diesel,Very Heavy Goods Vehicles,
2022,VOGELE,Diesel,Very Heavy Goods Vehicles,3
2022,VOLKSWAGEN,Diesel,Very Heavy Goods Vehicles,
2022,VOLVO,Diesel,Very Heavy Goods Vehicles,61
2022,WIRTGEN,Diesel,Very Heavy Goods Vehicles,3
2022,XCMG,Diesel,Very Heavy Goods Vehicles,12
2022,YALE,Diesel,Very Heavy Goods Vehicles,
2022,YANMAR,Diesel,Very Heavy Goods Vehicles,
2022,YUTONG,Diesel,Very Heavy Goods Vehicles,
2022,YUTONG,Electric,Very Heavy Goods Vehicles,
2022,ZHONG TONG,Diesel,Very Heavy Goods Vehicles,
2022,ZHONG TONG,Electric,Very Heavy Goods Vehicles,
2022,ZOOMLION,Diesel,Very Heavy Goods Vehicles,2
2022,ACHLEITNER,Diesel,Buses,
2022,ALEXANDER DENNIS,Diesel,Buses,5
2022,BEIBEN,Diesel,Buses,
2022,BOBCAT,Diesel,Buses,
2022,BOMAG,Diesel,Buses,
2022,BYD,Electric,Buses,14
2022,CAMC,Diesel,Buses,
2022,CASE IH,Diesel,Buses,
2022,CATERPILLAR,Diesel,Buses,
2022,CIMC AIR MARREL SAS,Diesel,Buses,
2022,CITROEN,Diesel,Buses,
2022,CITROEN,Electric,Buses,1
2022,CLARK,Diesel,Buses,
2022,D.A.F.,Diesel,Buses,
2022,DEMAG,Diesel,Buses,
2022,DFSK,Electric,Buses,
2022,DOOSAN,Diesel,Buses,
2022,E-P,Electric,Buses,
2022,FORD,Diesel,Buses,
2022,FOTON,Diesel,Buses,7
2022,FOTON,Electric,Buses,
2022,FTBCI,Diesel,Buses,2
2022,FURD,Diesel,Buses,
2022,GOLDEN DRAGON,Diesel,Buses,9
2022,GOLDEN DRAGON,Electric,Buses,10
2022,GOLDHOFER,Diesel,Buses,
2022,GROVE,Diesel,Buses,
2022,GUANGTAI,Diesel,Buses,
2022,HAMM,Diesel,Buses,
2022,HC,Diesel,Buses,
2022,HELI,Diesel,Buses,
2022,HIGER,Electric,Buses,
2022,HINO,Diesel,Buses,
2022,HONDA,Petrol,Buses,
2022,HYSTER,Diesel,Buses,
2022,HYSTER,Electric,Buses,
2022,HYUNDAI,Diesel,Buses,
2022,ISUZU,Diesel,Buses,6
2022,IVECO,Diesel,Buses,
2022,JEEP,Petrol,Buses,
2022,KIA,Diesel,Buses,
2022,KOMATSU,Diesel,Buses,
2022,LAND ROVER,Diesel-Electric,Buses,
2022,LIEBHERR,Diesel,Buses,
2022,LINDE,Electric,Buses,
2022,MADVAC,Diesel,Buses,
2022,MAN,Diesel,Buses,
2022,MANITOU,Diesel,Buses,
2022,MAXUS,Electric,Buses,
2022,MERCEDES BENZ,Diesel,Buses,18
2022,MERCEDES BENZ,Electric,Buses,
2022,MITSUBISHI,Diesel,Buses,16
2022,MITSUOKA,Petrol,Buses,
2022,NICHIYU,Electric,Buses,
2022,NISSAN,Petrol,Buses,24
2022,OPEL,Diesel,Buses,
2022,OPEL,Electric,Buses,
2022,PEUGEOT,Diesel,Buses,
2022,QINGCHA,Diesel,Buses,
2022,RENAULT,Electric,Buses,
2022,SAKAI,Diesel,Buses,
2022,SANY,Diesel,Buses,
2022,SC NEUSTAR,Diesel,Buses,26
2022,SCANIA,Diesel,Buses,4
2022,SINOTRUK,Diesel,Buses,
2022,SOCMA,Diesel,Buses,
2022,SOKON,Electric,Buses,
2022,SSANGYONG,Diesel,Buses,
2022,STILL,Electric,Buses,
2022,SUZUKI,Petrol,Buses,
2022,T.C.M.,Diesel,Buses,
2022,T.C.M.,Electric,Buses,
2022,TERBERG,Diesel,Buses,
2022,TOYOTA,Petrol,Buses,34
2022,TOYOTA,Diesel,Buses,379
2022,TOYOTA,Electric,Buses,
2022,UD TRUCKS,Diesel,Buses,
2022,UNICARRIERS,Diesel,Buses,
2022,VOGELE,Diesel,Buses,
2022,VOLKSWAGEN,Diesel,Buses,
2022,VOLVO,Diesel,Buses,5
2022,WIRTGEN,Diesel,Buses,
2022,XCMG,Diesel,Buses,
2022,YALE,Diesel,Buses,
2022,YANMAR,Diesel,Buses,
2022,YUTONG,Diesel,Buses,6
2022,YUTONG,Electric,Buses,7
2022,ZHONG TONG,Diesel,Buses,1
2022,ZHONG TONG,Electric,Buses,44
2022,ZOOMLION,Diesel,Buses,
2023,ACHLEITNER,Diesel,Goods cum Passenger Vehicles,
2023,ALEXANDER DENNIS,Diesel,Goods cum Passenger Vehicles,
2023,ANKAI,Electric,Goods cum Passenger Vehicles,
2023,BEIBEN,Diesel,Goods cum Passenger Vehicles,
2023,BOBCAT,Diesel,Goods cum Passenger Vehicles,
2023,BOMAG,Diesel,Goods cum Passenger Vehicles,
2023,BYD,Electric,Goods cum Passenger Vehicles,
2023,CAMC,Diesel,Goods cum Passenger Vehicles,
2023,CASE IH,Diesel,Goods cum Passenger Vehicles,
2023,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,
2023,CIMC AIR MARREL SAS,Diesel,Goods cum Passenger Vehicles,
2023,CITROEN,Diesel,Goods cum Passenger Vehicles,
2023,CITROEN,Electric,Goods cum Passenger Vehicles,
2023,CLARK,Diesel,Goods cum Passenger Vehicles,
2023,D.A.F.,Diesel,Goods cum Passenger Vehicles,
2023,DEMAG,Diesel,Goods cum Passenger Vehicles,
2023,DFSK,Electric,Goods cum Passenger Vehicles,
2023,DOOSAN,Diesel,Goods cum Passenger Vehicles,
2023,DULEVO,Diesel,Goods cum Passenger Vehicles,
2023,E-P,Electric,Goods cum Passenger Vehicles,
2023,FORD,Petrol,Goods cum Passenger Vehicles,16
2023,FORD,Diesel,Goods cum Passenger Vehicles,3
2023,FOTON,Diesel,Goods cum Passenger Vehicles,
2023,FOTON,Electric,Goods cum Passenger Vehicles,3
2023,FTBCI,Diesel,Goods cum Passenger Vehicles,
2023,FTBCI,Electric,Goods cum Passenger Vehicles,
2023,FURD,Diesel,Goods cum Passenger Vehicles,
2023,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,
2023,GOLDEN DRAGON,Electric,Goods cum Passenger Vehicles,
2023,GOLDHOFER,Diesel,Goods cum Passenger Vehicles,
2023,GROVE,Diesel,Goods cum Passenger Vehicles,
2023,GUANGTAI,Diesel,Goods cum Passenger Vehicles,
2023,HAMM,Diesel,Goods cum Passenger Vehicles,
2023,HC,Diesel,Goods cum Passenger Vehicles,
2023,HELI,Diesel,Goods cum Passenger Vehicles,
2023,HELI,Electric,Goods cum Passenger Vehicles,
2023,HIGER,Electric,Goods cum Passenger Vehicles,
2023,HINO,Diesel,Goods cum Passenger Vehicles,
2023,HONDA,Petrol,Goods cum Passenger Vehicles,
2023,HYSTER,Diesel,Goods cum Passenger Vehicles,
2023,HYSTER,Electric,Goods cum Passenger Vehicles,
2023,HYUNDAI,Diesel,Goods cum Passenger Vehicles,
2023,ISUZU,Diesel,Goods cum Passenger Vehicles,
2023,IVECO,Diesel,Goods cum Passenger Vehicles,
2023,JAC,Electric,Goods cum Passenger Vehicles,
2023,JEEP,Petrol,Goods cum Passenger Vehicles,
2023,KALMAR,Diesel,Goods cum Passenger Vehicles,
2023,KARCHER,Diesel,Goods cum Passenger Vehicles,
2023,KIA,Diesel,Goods cum Passenger Vehicles,
2023,KING LONG,Diesel,Goods cum Passenger Vehicles,
2023,KING LONG,Electric,Goods cum Passenger Vehicles,
2023,KOMATSU,Diesel,Goods cum Passenger Vehicles,
2023,LAND ROVER,Diesel-Electric,Goods cum Passenger Vehicles,5
2023,LEKTRO,Electric,Goods cum Passenger Vehicles,
2023,LIEBHERR,Diesel,Goods cum Passenger Vehicles,
2023,LINDE,Electric,Goods cum Passenger Vehicles,
2023,MADVAC,Diesel,Goods cum Passenger Vehicles,
2023,MAN,Diesel,Goods cum Passenger Vehicles,
2023,MANITOU,Diesel,Goods cum Passenger Vehicles,
2023,MAXUS,Electric,Goods cum Passenger Vehicles,1
2023,MECLIFT,Diesel,Goods cum Passenger Vehicles,
2023,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,
2023,MERCEDES BENZ,Petrol-Electric,Goods cum Passenger Vehicles,
2023,MERCEDES BENZ,Electric,Goods cum Passenger Vehicles,
2023,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,12
2023,MITSUOKA,Petrol,Goods cum Passenger Vehicles,
2023,MULAG,Diesel,Goods cum Passenger Vehicles,
2023,NICHIYU,Electric,Goods cum Passenger Vehicles,
2023,NISSAN,Petrol,Goods cum Passenger Vehicles,
2023,NISSAN,Diesel,Goods cum Passenger Vehicles,
2023,NISSAN,Electric,Goods cum Passenger Vehicles,
2023,OHM,Electric,Goods cum Passenger Vehicles,
2023,OPEL,Diesel,Goods cum Passenger Vehicles,
2023,OPEL,Electric,Goods cum Passenger Vehicles,
2023,PEUGEOT,Diesel,Goods cum Passenger Vehicles,
2023,POWERPLUS,Electric,Goods cum Passenger Vehicles,
2023,QINGCHA,Diesel,Goods cum Passenger Vehicles,
2023,RENAULT,Electric,Goods cum Passenger Vehicles,
2023,SAKAI,Diesel,Goods cum Passenger Vehicles,
2023,SANY,Diesel,Goods cum Passenger Vehicles,
2023,SC NEUSTAR,Diesel,Goods cum Passenger Vehicles,
2023,SCANIA,Diesel,Goods cum Passenger Vehicles,
2023,SCANIA,Electric,Goods cum Passenger Vehicles,
2023,SHINERAY,Electric,Goods cum Passenger Vehicles,
2023,SINOTRUK,Diesel,Goods cum Passenger Vehicles,
2023,SOCMA,Diesel,Goods cum Passenger Vehicles,
2023,SOKON,Electric,Goods cum Passenger Vehicles,
2023,SSANGYONG,Diesel,Goods cum Passenger Vehicles,17
2023,STILL,Electric,Goods cum Passenger Vehicles,
2023,SUZUKI,Petrol,Goods cum Passenger Vehicles,
2023,T.C.M.,Diesel,Goods cum Passenger Vehicles,
2023,T.C.M.,Electric,Goods cum Passenger Vehicles,
2023,TERBERG,Diesel,Goods cum Passenger Vehicles,
2023,TLD,Diesel,Goods cum Passenger Vehicles,
2023,TLD,Electric,Goods cum Passenger Vehicles,
2023,TOYOTA,Petrol,Goods cum Passenger Vehicles,
2023,TOYOTA,Diesel,Goods cum Passenger Vehicles,10
2023,TOYOTA,Electric,Goods cum Passenger Vehicles,
2023,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,
2023,UNICARRIERS,Diesel,Goods cum Passenger Vehicles,
2023,UTILEV,Diesel,Goods cum Passenger Vehicles,
2023,VOGELE,Diesel,Goods cum Passenger Vehicles,
2023,VOLKSWAGEN,Diesel,Goods cum Passenger Vehicles,
2023,VOLKSWAGEN,Electric,Goods cum Passenger Vehicles,
2023,VOLVO,Diesel,Goods cum Passenger Vehicles,
2023,VOLVO,Electric,Goods cum Passenger Vehicles,
2023,WIRTGEN,Diesel,Goods cum Passenger Vehicles,
2023,XCMG,Diesel,Goods cum Passenger Vehicles,
2023,YALE,Diesel,Goods cum Passenger Vehicles,
2023,YANMAR,Diesel,Goods cum Passenger Vehicles,
2023,YUTONG,Diesel,Goods cum Passenger Vehicles,
2023,YUTONG,Electric,Goods cum Passenger Vehicles,
2023,ZHONG TONG,Diesel,Goods cum Passenger Vehicles,
2023,ZHONG TONG,Electric,Goods cum Passenger Vehicles,
2023,ZOOMLION,Diesel,Goods cum Passenger Vehicles,
2023,ACHLEITNER,Diesel,Light Goods Vehicles,
2023,ALEXANDER DENNIS,Diesel,Light Goods Vehicles,
2023,ANKAI,Electric,Light Goods Vehicles,
2023,BEIBEN,Diesel,Light Goods Vehicles,
2023,BOBCAT,Diesel,Light Goods Vehicles,2
2023,BOMAG,Diesel,Light Goods Vehicles,
2023,BYD,Electric,Light Goods Vehicles,310
2023,CAMC,Diesel,Light Goods Vehicles,
2023,CASE IH,Diesel,Light Goods Vehicles,
2023,CATERPILLAR,Diesel,Light Goods Vehicles,
2023,CIMC AIR MARREL SAS,Diesel,Light Goods Vehicles,
2023,CITROEN,Diesel,Light Goods Vehicles,
2023,CITROEN,Electric,Light Goods Vehicles,156
2023,CLARK,Diesel,Light Goods Vehicles,
2023,D.A.F.,Diesel,Light Goods Vehicles,
2023,DEMAG,Diesel,Light Goods Vehicles,
2023,DFSK,Electric,Light Goods Vehicles,118
2023,DOOSAN,Diesel,Light Goods Vehicles,
2023,DULEVO,Diesel,Light Goods Vehicles,
2023,E-P,Electric,Light Goods Vehicles,
2023,FORD,Petrol,Light Goods Vehicles,
2023,FORD,Diesel,Light Goods Vehicles,8
2023,FOTON,Diesel,Light Goods Vehicles,
2023,FOTON,Electric,Light Goods Vehicles,80
2023,FTBCI,Diesel,Light Goods Vehicles,
2023,FTBCI,Electric,Light Goods Vehicles,
2023,FURD,Diesel,Light Goods Vehicles,
2023,GOLDEN DRAGON,Diesel,Light Goods Vehicles,
2023,GOLDEN DRAGON,Electric,Light Goods Vehicles,95
2023,GOLDHOFER,Diesel,Light Goods Vehicles,
2023,GROVE,Diesel,Light Goods Vehicles,
2023,GUANGTAI,Diesel,Light Goods Vehicles,
2023,HAMM,Diesel,Light Goods Vehicles,
2023,HC,Diesel,Light Goods Vehicles,
2023,HELI,Diesel,Light Goods Vehicles,
2023,HELI,Electric,Light Goods Vehicles,
2023,HIGER,Electric,Light Goods Vehicles,42
2023,HINO,Diesel,Light Goods Vehicles,
2023,HONDA,Petrol,Light Goods Vehicles,300
2023,HYSTER,Diesel,Light Goods Vehicles,
2023,HYSTER,Electric,Light Goods Vehicles,
2023,HYUNDAI,Diesel,Light Goods Vehicles,1
2023,ISUZU,Diesel,Light Goods Vehicles,7
2023,IVECO,Diesel,Light Goods Vehicles,
2023,JAC,Electric,Light Goods Vehicles,
2023,JEEP,Petrol,Light Goods Vehicles,
2023,KALMAR,Diesel,Light Goods Vehicles,
2023,KARCHER,Diesel,Light Goods Vehicles,
2023,KIA,Diesel,Light Goods Vehicles,
2023,KING LONG,Diesel,Light Goods Vehicles,
2023,KING LONG,Electric,Light Goods Vehicles,19
2023,KOMATSU,Diesel,Light Goods Vehicles,
2023,LAND ROVER,Diesel-Electric,Light Goods Vehicles,2
2023,LEKTRO,Electric,Light Goods Vehicles,
2023,LIEBHERR,Diesel,Light Goods Vehicles,
2023,LINDE,Electric,Light Goods Vehicles,
2023,MADVAC,Diesel,Light Goods Vehicles,6
2023,MAN,Diesel,Light Goods Vehicles,1
2023,MANITOU,Diesel,Light Goods Vehicles,
2023,MAXUS,Electric,Light Goods Vehicles,71
2023,MECLIFT,Diesel,Light Goods Vehicles,
2023,MERCEDES BENZ,Diesel,Light Goods Vehicles,24
2023,MERCEDES BENZ,Petrol-Electric,Light Goods Vehicles,2
2023,MERCEDES BENZ,Electric,Light Goods Vehicles,24
2023,MITSUBISHI,Diesel,Light Goods Vehicles,
2023,MITSUOKA,Petrol,Light Goods Vehicles,
2023,MULAG,Diesel,Light Goods Vehicles,
2023,NICHIYU,Electric,Light Goods Vehicles,1
2023,NISSAN,Petrol,Light Goods Vehicles,420
2023,NISSAN,Diesel,Light Goods Vehicles,2
2023,NISSAN,Electric,Light Goods Vehicles,5
2023,OHM,Electric,Light Goods Vehicles,13
2023,OPEL,Diesel,Light Goods Vehicles,
2023,OPEL,Electric,Light Goods Vehicles,136
2023,PEUGEOT,Diesel,Light Goods Vehicles,2
2023,POWERPLUS,Electric,Light Goods Vehicles,
2023,QINGCHA,Diesel,Light Goods Vehicles,
2023,RENAULT,Electric,Light Goods Vehicles,11
2023,SAKAI,Diesel,Light Goods Vehicles,1
2023,SANY,Diesel,Light Goods Vehicles,
2023,SC NEUSTAR,Diesel,Light Goods Vehicles,
2023,SCANIA,Diesel,Light Goods Vehicles,
2023,SCANIA,Electric,Light Goods Vehicles,
2023,SHINERAY,Electric,Light Goods Vehicles,218
2023,SINOTRUK,Diesel,Light Goods Vehicles,
2023,SOCMA,Diesel,Light Goods Vehicles,
2023,SOKON,Electric,Light Goods Vehicles,39
2023,SSANGYONG,Diesel,Light Goods Vehicles,
2023,STILL,Electric,Light Goods Vehicles,
2023,SUZUKI,Petrol,Light Goods Vehicles,46
2023,T.C.M.,Diesel,Light Goods Vehicles,
2023,T.C.M.,Electric,Light Goods Vehicles,
2023,TERBERG,Diesel,Light Goods Vehicles,
2023,TLD,Diesel,Light Goods Vehicles,
2023,TLD,Electric,Light Goods Vehicles,
2023,TOYOTA,Petrol,Light Goods Vehicles,183
2023,TOYOTA,Diesel,Light Goods Vehicles,282
2023,TOYOTA,Electric,Light Goods Vehicles,117
2023,UD TRUCKS,Diesel,Light Goods Vehicles,
2023,UNICARRIERS,Diesel,Light Goods Vehicles,
2023,UTILEV,Diesel,Light Goods Vehicles,
2023,VOGELE,Diesel,Light Goods Vehicles,
2023,VOLKSWAGEN,Diesel,Light Goods Vehicles,7
2023,VOLKSWAGEN,Electric,Light Goods Vehicles,7
2023,VOLVO,Diesel,Light Goods Vehicles,
2023,VOLVO,Electric,Light Goods Vehicles,
2023,WIRTGEN,Diesel,Light Goods Vehicles,
2023,XCMG,Diesel,Light Goods Vehicles,
2023,YALE,Diesel,Light Goods Vehicles,
2023,YANMAR,Diesel,Light Goods Vehicles,
2023,YUTONG,Diesel,Light Goods Vehicles,
2023,YUTONG,Electric,Light Goods Vehicles,
2023,ZHONG TONG,Diesel,Light Goods Vehicles,
2023,ZHONG TONG,Electric,Light Goods Vehicles,
2023,ZOOMLION,Diesel,Light Goods Vehicles,
2023,ACHLEITNER,Diesel,Heavy Goods Vehicles,
2023,ALEXANDER DENNIS,Diesel,Heavy Goods Vehicles,
2023,ANKAI,Electric,Heavy Goods Vehicles,
2023,BEIBEN,Diesel,Heavy Goods Vehicles,
2023,BOBCAT,Diesel,Heavy Goods Vehicles,15
2023,BOMAG,Diesel,Heavy Goods Vehicles,1
2023,BYD,Electric,Heavy Goods Vehicles,
2023,CAMC,Diesel,Heavy Goods Vehicles,
2023,CASE IH,Diesel,Heavy Goods Vehicles,
2023,CATERPILLAR,Diesel,Heavy Goods Vehicles,4
2023,CIMC AIR MARREL SAS,Diesel,Heavy Goods Vehicles,
2023,CITROEN,Diesel,Heavy Goods Vehicles,
2023,CITROEN,Electric,Heavy Goods Vehicles,
2023,CLARK,Diesel,Heavy Goods Vehicles,2
2023,D.A.F.,Diesel,Heavy Goods Vehicles,
2023,DEMAG,Diesel,Heavy Goods Vehicles,
2023,DFSK,Electric,Heavy Goods Vehicles,
2023,DOOSAN,Diesel,Heavy Goods Vehicles,
2023,DULEVO,Diesel,Heavy Goods Vehicles,4
2023,E-P,Electric,Heavy Goods Vehicles,1
2023,FORD,Petrol,Heavy Goods Vehicles,
2023,FORD,Diesel,Heavy Goods Vehicles,
2023,FOTON,Diesel,Heavy Goods Vehicles,
2023,FOTON,Electric,Heavy Goods Vehicles,1
2023,FTBCI,Diesel,Heavy Goods Vehicles,
